scholarship_id,new_source_url,funder,scholarship_name_th,scholarship_name_en,award_value_tier,verification_status,funder_type,level,current_source_url,current_application_url
TD-1116,,University of the Arts London,,"UAL Home Postgraduate £7,000 Scholarships 2026",,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/ual-home-postgraduate-7-000-scholarships-2026,https://www.scholarshiptab.com/scholarships/ual-home-postgraduate-7-000-scholarships-2026
TD-1119,,South African National Roads Agency SOC Limited (SANRAL),,SANRAL Scholarship Programme 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),High school,https://www.scholarshiptab.com/scholarships/sanral-scholarship-programme-2026,https://www.scholarshiptab.com/scholarships/sanral-scholarship-programme-2026
TD-1122,,Stanford University,,Knight Hennessy Scholars at Standford University 2027,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/kinight-hennessy-scholars-at-standford-university-2027,https://www.scholarshiptab.com/scholarships/kinight-hennessy-scholars-at-standford-university-2027
TD-1129,,Aarhus University,,Danish State Scholarships at Aarhaus University 2026-2027,,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/danish-state-scholarships-at-aarhaus-university-2026-2027,https://www.scholarshiptab.com/scholarships/danish-state-scholarships-at-aarhaus-university-2026-2027
TD-1132,,Victoria University of Wellington,,Wellington Doctoral Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),PhD,https://www.scholarshiptab.com/scholarships/wellington-doctoral-scholarship-2026,https://www.scholarshiptab.com/scholarships/wellington-doctoral-scholarship-2026
TD-1133,,Canon,,Canon Foundation in Europe Research Fellowships 2027,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/canon-foundation-in-europe-research-fellowships-2027,https://www.scholarshiptab.com/scholarships/canon-foundation-in-europe-research-fellowships-2027
TD-1134,,Canon,,Canon Foundation Japan-Africa Programme 2027,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/canon-foundation-japan-africa-programme-2027,https://www.scholarshiptab.com/scholarships/canon-foundation-japan-africa-programme-2027
TD-1136,,Loughborough University UK,,Loughborough University Postgrad Solutions Bursary 2026/27,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/loughborough-university-postgrad-solutions-bursary-2026-27,https://www.scholarshiptab.com/scholarships/loughborough-university-postgrad-solutions-bursary-2026-27
TD-1139,,South African National Space Agency (SANSA),,SANSA Postgraduate Bursaries For Stem 2027,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/sansa-postgraduate-bursaries-for-stem-2027,https://www.scholarshiptab.com/scholarships/sansa-postgraduate-bursaries-for-stem-2027
TD-1144,,Chulabhorn Graduate Institute (CGI),,Chulabhorn Graduate Institute Post-graduate Scholarship 2027,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/chulabhorn-graduate-institute-post-graduate-scholarship-2027,https://www.scholarshiptab.com/scholarships/chulabhorn-graduate-institute-post-graduate-scholarship-2027
TD-1152,,Canadian University Dubai,,Canadian University Dubai Scholarships 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/canadian-university-dubai-scholarships-2026,https://www.scholarshiptab.com/scholarships/canadian-university-dubai-scholarships-2026
TD-1175,,Douglas College,,Douglas University Entrance Scholarship 2026 (Scholarship in Canada),,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/douglas-university-entrance-scholarship-2026-scholarship-in-canada,https://www.scholarshiptab.com/scholarships/douglas-university-entrance-scholarship-2026-scholarship-in-canada
TD-1176,,Hokkaido University,,Hokkaido University MEXT Scholarship 2027 (Scholarship in Japan),,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/hokkaido-university-mext-scholarship-2027-scholarship-in-japan,https://www.scholarshiptab.com/scholarships/hokkaido-university-mext-scholarship-2027-scholarship-in-japan
TD-1178,,Leiden University,,Leiden University Children's Rights Scholarship 2027 (Study in Netherlands),,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/leiden-university-children-s-rights-scholarship-2027-study-in-netherlands,https://www.scholarshiptab.com/scholarships/leiden-university-children-s-rights-scholarship-2027-study-in-netherlands
TD-1180,,Leiden University,,Leiden University Minerva Scholarship Fund 2026 (Scholarship in Netherlands),,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/leiden-university-minerva-scholarship-fund-2026,https://www.scholarshiptab.com/scholarships/leiden-university-minerva-scholarship-fund-2026
TD-1183,,Heidelberg University,,Amirana Scholarship 2026 at Heidelberg University,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/amirana-scholarship-2026-at-heidelberg-university,https://www.scholarshiptab.com/scholarships/amirana-scholarship-2026-at-heidelberg-university
TD-1184,,German Academic Scholarship Foundation (Studienstiftung),,Haniel Scholarship Program 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/haniel-scholarship-program-2026,https://www.scholarshiptab.com/scholarships/haniel-scholarship-program-2026
TD-1189,,Bond University,,Bond University Transformer Scholarship 2026 (Scholarship in Australia),,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/bond-university-transformer-scholarship-2026-scholarship-in-australia,https://www.scholarshiptab.com/scholarships/bond-university-transformer-scholarship-2026-scholarship-in-australia
TD-1190,,Iowa State University (ISU),,IOWA International Merit Scholarships 2026 (Scholarship in US),,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/iowa-international-merit-scholarships-2026-scholarship-in-us,https://www.scholarshiptab.com/scholarships/iowa-international-merit-scholarships-2026-scholarship-in-us
TD-1191,,University of Iowa,,University of Iowa Merit-based Scholarships 2026 (Scholarship in USA),,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-iowa-merit-based-scholarships-2026-scholarship-in-usa,https://www.scholarshiptab.com/scholarships/university-of-iowa-merit-based-scholarships-2026-scholarship-in-usa
TD-1192,,Bond University,,Bond University Leadership Scholarship 2026 (Scholarship in Australia),,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/bond-university-leadership-scholarship-2026,https://www.scholarshiptab.com/scholarships/bond-university-leadership-scholarship-2026
TD-1194,,James Cook University,,JCU Higher Degree by Research (HDR) Scholarships 2027,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/jcu-hdr-scholarships-for-international-candidates-2027,https://www.scholarshiptab.com/scholarships/jcu-hdr-scholarships-for-international-candidates-2027
TD-1196,,Monash University,,Monash University Research Training Program (RTP) Fees-Offset 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/monash-university-research-training-program-rtp-fees-offset-2026,https://www.scholarshiptab.com/scholarships/monash-university-research-training-program-rtp-fees-offset-2026
TD-1199,,University of Winnipeg,,University of Winnipeg President's Scholarship for World Leaders 2026-2027,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-winnipeg-president-s-scholarship-for-world-leaders-2026-2027,https://www.scholarshiptab.com/scholarships/university-of-winnipeg-president-s-scholarship-for-world-leaders-2026-2027
TD-1200,,University of Sussex,,University of Sussex Undergraduate Enrichment Award 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-sussex-undergraduate-enrichment-award-2026,https://www.scholarshiptab.com/scholarships/university-of-sussex-undergraduate-enrichment-award-2026
TD-1201,,University of Western Australia (UWA),,UWA Fully funded PhD scholarships in Computer Vision and Deep Learning (Domestic & International students) 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),PhD,https://www.scholarshiptab.com/scholarships/uwa-fully-funded-phd-scholarships-in-computer-vision-and-deep-learning-domestic-international-students-2026,https://www.scholarshiptab.com/scholarships/uwa-fully-funded-phd-scholarships-in-computer-vision-and-deep-learning-domestic-international-students-2026
TD-1202,,mikeroweWORKS Foundation,,Mike Rowe Work Ethic Scholarship 2026 (Scholarship for Americans),,Auto-extracted (confirm deadline + link),International (open to Thais),High school,https://www.scholarshiptab.com/scholarships/mike-rowe-work-ethic-scholarship-2026-scholarship-for-americans,https://www.scholarshiptab.com/scholarships/mike-rowe-work-ethic-scholarship-2026-scholarship-for-americans
TD-1204,,Florida Government,,Florida Government Bright Futures Scholarship Program 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/florida-government-bright-futures-scholarship-program-2026,https://www.scholarshiptab.com/scholarships/florida-government-bright-futures-scholarship-program-2026
TD-1205,,University of Melbourne,,University of Melbourne Humanitarian Access Scholarship 2027 (Scholarship in Australia),,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-melbourne-humanitarian-access-scholarship-2026-scholarship-in-australia,https://www.scholarshiptab.com/scholarships/university-of-melbourne-humanitarian-access-scholarship-2026-scholarship-in-australia
TD-1206,,Adelaide University,,Adelaide University G.O. Lawrence Scholarship 2027,,Auto-extracted (confirm deadline + link),International (open to Thais),PhD,https://www.scholarshiptab.com/scholarships/adelaide-university-g-o-lawrence-scholarship-2027,https://www.scholarshiptab.com/scholarships/adelaide-university-g-o-lawrence-scholarship-2027
TD-1207,,University of Otago,,University of Otago International Partnership Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-otago-international-partnership-scholarship-2026,https://www.scholarshiptab.com/scholarships/university-of-otago-international-partnership-scholarship-2026
TD-1208,,University of Otago,,University of Otago Global Scholarships 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-otago-global-scholarships-2026-2027,https://www.scholarshiptab.com/scholarships/university-of-otago-global-scholarships-2026-2027
TD-1209,,Canterbury Christ Church University (CCCU),,Canterbury Christ Church University Bell Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/canterbury-church-of-christ-bell-scholarship-2026,https://www.scholarshiptab.com/scholarships/canterbury-church-of-christ-bell-scholarship-2026
TD-1213,,Europa-Universität Flensburg (EUF),,Call for Ph.D. Candidates in Peace and Conflict Resolution 2026 (Scholarship in Germany),,Auto-extracted (confirm deadline + link),International (open to Thais),PhD,https://www.scholarshiptab.com/scholarships/call-for-ph-d-candidates-in-peace-and-conflict-resolution-2026,https://www.scholarshiptab.com/scholarships/call-for-ph-d-candidates-in-peace-and-conflict-resolution-2026
TD-1214,,Cecil Renaud,,CECIL Renaud Overseas Scholarship 2027 (Scholarship in UK),,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/cecil-renaud-overseas-scholarship-2027-scholarship-in-uk,https://www.scholarshiptab.com/scholarships/cecil-renaud-overseas-scholarship-2027-scholarship-in-uk
TD-1217,,Boston University,,Boston University Merit Scholarships for First-Year Students 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/boston-university-merit-scholarships-for-first-year-students-2026,https://www.scholarshiptab.com/scholarships/boston-university-merit-scholarships-for-first-year-students-2026
TD-1221,,University Of Canterbury,,UC Doctoral Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),PhD,https://www.scholarshiptab.com/scholarships/uc-doctoral-scholarship-2026,https://www.scholarshiptab.com/scholarships/uc-doctoral-scholarship-2026
TD-1223,,Australian Catholic University (ACU),,ACU Research Training Program (RTP) Stipend Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/acu-research-training-program-rtp-stipend-scholarship-2027,https://www.scholarshiptab.com/scholarships/acu-research-training-program-rtp-stipend-scholarship-2027
TD-1237,,Barry Goldwater Scholarship and Excellence in Education Foundation,,Barry Goldwater Scholarship and Excellence in Education 2027,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/barry-goldwater-scholarship-and-excellence-in-education-2027,https://www.scholarshiptab.com/scholarships/barry-goldwater-scholarship-and-excellence-in-education-2027
TD-1238,,Harry S. Truman Scholarship Foundation,,Harry S. Truman Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/harry-s-truman-scholarship-2026,https://www.scholarshiptab.com/scholarships/harry-s-truman-scholarship-2026
TD-1246,,European Union (EU),,Marie Sklodowska-Curie Actions Postdoctoral Fellowships 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/marie-skodowska-curie-actions-postdoctoral-fellowships-2026,https://www.scholarshiptab.com/scholarships/marie-skodowska-curie-actions-postdoctoral-fellowships-2026
TD-1271,,Central Queensland University (CQUniversity),,CQUniversity ASEAN Student Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/cquniversity-asean-student-scholarship-2026,https://www.scholarshiptab.com/scholarships/cquniversity-asean-student-scholarship-2026
TD-1273,,Central South University (CSU),,Central South University International Chinese Language Teachers Scholarship 2026/2027,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/central-south-university-international-chinese-language-teachers-scholarship-2026-2027,https://www.scholarshiptab.com/scholarships/central-south-university-international-chinese-language-teachers-scholarship-2026-2027
TD-1274,,Federation University Australia,,Federation Merit Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/federation-merit-scholarship-2026,https://www.scholarshiptab.com/scholarships/federation-merit-scholarship-2026
TD-1275,,Charles Sturt University,,Charles Sturt University International Student Merit Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/charles-sturt-university-international-student-merit-scholarship-2026,https://www.scholarshiptab.com/scholarships/charles-sturt-university-international-student-merit-scholarship-2026
TD-1278,,MasterCard Foundation,,University of Pretoria Mastercard Foundation Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/university-of-pretoria-mastercard-foundation-scholarship-2026,https://www.scholarshiptab.com/scholarships/university-of-pretoria-mastercard-foundation-scholarship-2026
TD-1286,,Murdoch University,,Murdoch University Advanced Indonesian Language Travel Bursary 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/murdoch-university-advanced-indonesian-language-travel-bursary-2026,https://www.scholarshiptab.com/scholarships/murdoch-university-advanced-indonesian-language-travel-bursary-2026
TD-1289,,Auckland University of Technology (AUT),,AUT Doctoral Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),PhD,https://www.scholarshiptab.com/scholarships/aut-doctoral-scholarship-2026,https://www.scholarshiptab.com/scholarships/aut-doctoral-scholarship-2026
TD-1294,,Teesside University,,Teesside University Brittan Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/teesside-university-brittan-scholarship-2026,https://www.scholarshiptab.com/scholarships/teesside-university-brittan-scholarship-2026
TD-1301,,University Of Kent,,Kent International Scholarship - September 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/kent-international-scholarship-september-2026,https://www.scholarshiptab.com/scholarships/kent-international-scholarship-september-2026
TD-1304,,University Of Kent,,Kent International Scholarship (KBS)- September 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/kent-international-scholarship-kbs-september-2026,https://www.scholarshiptab.com/scholarships/kent-international-scholarship-kbs-september-2026
TD-1305,,University of Dundee,,University of Dundee Vice Chancellor's Americas Undergraduate Scholarship (January 2027),,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-dundee-vice-chancellor-s-americas-undergraduate-scholarship-january-2027,https://www.scholarshiptab.com/scholarships/university-of-dundee-vice-chancellor-s-americas-undergraduate-scholarship-january-2027
TD-1316,,University of Sussex,,University of Sussex MBA Impact Scholarship (2026),,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/university-of-sussex-mba-impact-scholarship-2026,https://www.scholarshiptab.com/scholarships/university-of-sussex-mba-impact-scholarship-2026
TD-1317,,University of Surrey,,University of Surrey Newtons Undergraduate Scholarship in Mathematics 2026/27,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-surrey-newtons-undergraduate-scholarship-in-mathematics-2026-27,https://www.scholarshiptab.com/scholarships/university-of-surrey-newtons-undergraduate-scholarship-in-mathematics-2026-27
TD-1318,,University of Sussex,,Sussex Kenya Scholarship (Masters) (2026),,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/sussex-kenya-scholarship-masters-2026,https://www.scholarshiptab.com/scholarships/sussex-kenya-scholarship-masters-2026
TD-1319,,University of Sussex,,Sussex Nigeria Scholarship (Masters) (2026),,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/sussex-nigeria-scholarship-masters-2026,https://www.scholarshiptab.com/scholarships/sussex-nigeria-scholarship-masters-2026
TD-1325,,Lincoln University New Zealand,,Lincoln University Taught Master Merit Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/lincoln-university-taught-master-merit-scholarship-2026,https://www.scholarshiptab.com/scholarships/lincoln-university-taught-master-merit-scholarship-2026
TD-1326,,University of Miami,,University of Miami Marta S. and L. Austin Weeks Endowed Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-miami-marta-s-and-l-austin-weeks-endowed-scholarship-2026,https://www.scholarshiptab.com/scholarships/university-of-miami-marta-s-and-l-austin-weeks-endowed-scholarship-2026
TD-1328,,Lincoln University New Zealand,,Lincoln University BECAL/UNZ Joint Scholarship Program 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),PhD,https://www.scholarshiptab.com/scholarships/lincoln-university-becal-unz-joint-scholarship-program-2026,https://www.scholarshiptab.com/scholarships/lincoln-university-becal-unz-joint-scholarship-program-2026
TD-1329,,University of Otago,,University of Otago POPO Pacific Chemistry Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-otago-popo-pacific-chemistry-scholarship-2026,https://www.scholarshiptab.com/scholarships/university-of-otago-popo-pacific-chemistry-scholarship-2026
TD-1330,,University of Otago,,University of Otago Barusch Scholarship in Ageing Studies 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/university-of-otago-barusch-scholarship-in-ageing-studies-2026,https://www.scholarshiptab.com/scholarships/university-of-otago-barusch-scholarship-in-ageing-studies-2026
TD-1331,,La Trobe University,,La Trobe Wominjeka - Study Abroad Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/la-trobe-wominjeka-study-abroad-scholarship-2026,https://www.scholarshiptab.com/scholarships/la-trobe-wominjeka-study-abroad-scholarship-2026
TD-1341,,Harvard University,,Harvard University MBA Scholarship 2027,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/harvard-university-mba-scholarship-in-usa-2027,https://www.scholarshiptab.com/scholarships/harvard-university-mba-scholarship-in-usa-2027
TD-1343,,Lincoln University New Zealand,,Lincoln University International Undergraduate Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/lincoln-university-international-undergraduate-scholarship-2026,https://www.scholarshiptab.com/scholarships/lincoln-university-international-undergraduate-scholarship-2026
TD-1345,,Lincoln University New Zealand,,Lincoln University International Pathway Merit Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/lincoln-university-international-pathway-merit-scholarship-2026,https://www.scholarshiptab.com/scholarships/lincoln-university-international-pathway-merit-scholarship-2026
TD-1346,,University of the Arts London,,"UAL International Postgraduate - 10,000 Scholarships 2026/27",,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/ual-international-postgraduate-10-000-scholarships-2026-27,https://www.scholarshiptab.com/scholarships/ual-international-postgraduate-10-000-scholarships-2026-27
TD-1347,,Lincoln University New Zealand,,Lincoln University International School Leavers Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/lincoln-university-international-school-leavers-scholarship-2026,https://www.scholarshiptab.com/scholarships/lincoln-university-international-school-leavers-scholarship-2026
TD-1354,,European Southern Observatory (ESO),,European Southern Observatory (ESO) Science Communication Internship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/european-southern-observatory-eso-science-communication-internship-2026,https://www.scholarshiptab.com/scholarships/european-southern-observatory-eso-science-communication-internship-2026
TD-1371,,Flinders University,,Flinders University Professor Lowitja O'Donoghue Indigenous Student Postgraduate Research Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/flinders-university-professor-lowitja-o-donoghue-indigenous-student-postgraduate-research-scholarship-2026,https://www.scholarshiptab.com/scholarships/flinders-university-professor-lowitja-o-donoghue-indigenous-student-postgraduate-research-scholarship-2026
TD-1374,,University of Miami,,University of Miami Isaac Bashevis Singer Scholarship in USA 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-miami-isaac-bashevis-singer-scholarship-in-usa-2026,https://www.scholarshiptab.com/scholarships/university-of-miami-isaac-bashevis-singer-scholarship-in-usa-2026
TD-1375,,University of Miami,,University of Miami Stamps Scholarship in USA 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-miami-stamps-scholarship-in-usa-2026,https://www.scholarshiptab.com/scholarships/university-of-miami-stamps-scholarship-in-usa-2026
TD-1385,,Lincoln University New Zealand,,Lincoln University Undergraduate Vice-Chancellor's Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/lincoln-university-undergraduate-vice-chancellor-s-scholarship-2026,https://www.scholarshiptab.com/scholarships/lincoln-university-undergraduate-vice-chancellor-s-scholarship-2026
TD-1393,,Flinders University,,Flinders University PhD Industry Ready Internship Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),PhD,https://www.scholarshiptab.com/scholarships/flinders-university-phd-industry-ready-internship-scholarship-2026,https://www.scholarshiptab.com/scholarships/flinders-university-phd-industry-ready-internship-scholarship-2026
TD-1398,,University of Bradford,,University of Bradford Undergraduate Bursary Scheme 2026/27,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/university-of-bradford-undergraduate-bursary-scheme-2026-27,https://www.scholarshiptab.com/scholarships/university-of-bradford-undergraduate-bursary-scheme-2026-27
TD-1400,,University of Bradford,,University of Bradford Postgraduate Bursary 2026/27,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/university-of-bradford-postgraduate-bursary-2026-27,https://www.scholarshiptab.com/scholarships/university-of-bradford-postgraduate-bursary-2026-27
TD-1407,,"University of Queensland, Australia",,University of Queensland Qin Sirong and Yin Hongxiu Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/university-of-queensland-qin-sirong-and-yin-hongxiu-scholarship-2027,https://www.scholarshiptab.com/scholarships/university-of-queensland-qin-sirong-and-yin-hongxiu-scholarship-2027
TD-1410,,"University of Queensland, Australia",,Queensland Academy of Sport Top Up Scholarships 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/queensland-academy-of-sport-top-up-scholarships-2026,https://www.scholarshiptab.com/scholarships/queensland-academy-of-sport-top-up-scholarships-2026
TD-1419,,University of Strathclyde,,University of Strathclyde SBS International Masters Scholarship 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/university-of-strathclyde-sbs-international-masters-scholarship-2026,https://www.scholarshiptab.com/scholarships/university-of-strathclyde-sbs-international-masters-scholarship-2026
TD-1420,,University of Strathclyde,,University of Strathclyde Humanities & Social Sciences International Masters Scholarships 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Master's,https://www.scholarshiptab.com/scholarships/university-of-strathclyde-humanities-social-sciences-international-masters-scholarships-september-2026,https://www.scholarshiptab.com/scholarships/university-of-strathclyde-humanities-social-sciences-international-masters-scholarships-september-2026
TD-1425,,La Trobe University,,La Trobe University High Achiever Scholarship in Australia 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/la-trobe-university-high-achiever-scholarship-in-australia-2026,https://www.scholarshiptab.com/scholarships/la-trobe-university-high-achiever-scholarship-in-australia-2026
TD-1448,,African Union,,2026 African Union Internship Program,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/2026-african-union-internship-program,https://www.scholarshiptab.com/scholarships/2026-african-union-internship-program
TD-1455,,Flinders University,,"Flinders University 2026 Flinders Go Beyond Scholarship, Australia",,Auto-extracted (confirm deadline + link),International (open to Thais),Undergraduate,https://www.scholarshiptab.com/scholarships/flinders-university-2026-flinders-go-beyond-scholarship-australia,https://www.scholarshiptab.com/scholarships/flinders-university-2026-flinders-go-beyond-scholarship-australia
TD-1463,,Monash University,,2026 Monash University Raydon Graduate Research Scholarships,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/2026-monash-university-raydon-graduate-research-scholarships,https://www.scholarshiptab.com/scholarships/2026-monash-university-raydon-graduate-research-scholarships
TD-1475,,University of Melbourne,,University of Melbourne Arts Graduate Research Essentials Grant 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/university-of-melbourne-arts-graduate-research-essentials-grant-2026,https://www.scholarshiptab.com/scholarships/university-of-melbourne-arts-graduate-research-essentials-grant-2026
TD-1478,,University of Exeter,,University of Exeter Graduate LLB Scholarship (Canada) 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/university-of-exeter-graduate-llb-scholarship-canada-2026,https://www.scholarshiptab.com/scholarships/university-of-exeter-graduate-llb-scholarship-canada-2026
TD-1479,,Royal Bank of Canada (RBC),,Royal Bank of Canada (RBC) Ignite Scholarships 2026,,Auto-extracted (confirm deadline + link),International (open to Thais),,https://www.scholarshiptab.com/scholarships/royal-bank-of-canada-rbc-ignite-scholarships-2026,https://www.scholarshiptab.com/scholarships/royal-bank-of-canada-rbc-ignite-scholarships-2026
